"Cell","Drug","IC50"
1240224,"SGC0946",4.214096
1240224,"LGK974",6.279053
1240224,"Crizotinib",4.287153
1240224,"Sapitinib",6.082413
1240224,"PRIMA-1MET",6.363664
1240224,"Tanespimycin",4.355909
1240224,"Dactolisib",3.262104
1240224,"Sorafenib",2.981521
1240224,"NU7441",2.778431
1240224,"Motesanib",7.321734
1240224,"SCH772984",4.923131
1240224,"AZD3759",2.380529
1240224,"Luminespib",1.10834
1240224,"BMS-754807",4.723414
1240224,"5-Fluorouracil",2.26856
1240224,"MK-2206",3.310649
1240224,"PRT062607",5.654945
1240224,"LY2109761",4.4832
1240224,"Avagacestat",4.820602
1240224,"AGI-5198",4.223918
1240224,"Entinostat",4.185692
1240224,"Pyridostatin",6.068948
1240224,"Afuresertib",2.824208
1240224,"Paclitaxel",-0.12036
1240224,"VE821",4.409
1247871,"Veliparib",2.978863
1247871,"Wee1 Inhibitor",0.890235
1247871,"RVX-208",4.356198
1247871,"XAV939",3.390724
1247871,"Cediranib",2.647857
1247871,"WZ4003",3.901012
1247871,"Nutlin-3a (-)",-0.512263
1247871,"Camptothecin",-5.022001
1247871,"Vorinostat",0.292178
1247871,"VE-822",2.360738
1247871,"Axitinib",-0.215337
1247871,"Pevonedistat",-0.963146
1247871,"Niraparib",-0.717239
1247871,"BMS-536924",2.387854
1247871,"Refametinib",2.46974
1247871,"Lestaurtinib",-1.608882
1247871,"ML323",3.774926
1247871,"BIBR-1532",3.916559
1247871,"Sepantronium bromide",-5.541572
1247871,"WIKI4",3.664354
1247871,"Tanespimycin",1.466255
1247871,"Staurosporine",-3.109902
1247871,"PCI-34051",4.373052
1247871,"AZ6102",1.872734
1247871,"Temozolomide",5.16813
1247871,"AT13148",1.823216
1247871,"Ruxolitinib",4.362565
1247871,"Dactinomycin",-7.75833
1247871,"ZM447439",-0.018831
1247871,"Telomerase Inhibitor IX",0.82573
1247871,"IWP-2",2.025449
1247871,"Trametinib",-0.395416
1247871,"P22077",3.385334
1247871,"Entospletinib",4.248887
1247871,"Cyclophosphamide",4.086495
1247871,"MIRA-1",4.643953
1247871,"Dinaciclib",-4.640332
1247871,"NVP-ADW742",3.517867
1247871,"Uprosertib",4.28657
1247871,"Ipatasertib",4.037382
1247871,"Oxaliplatin",0.429987
1247871,"Rucaparib",0.944789
1247871,"SB216763",4.398413
1247871,"OSI-027",0.038525
1247871,"MN-64",4.192152
1247871,"Vismodegib",3.974992
1247871,"Ibrutinib",1.289206
1247871,"AGI-6780",3.374976
1247871,"SN-38",-6.704682
1247871,"OF-1",3.409557
1247871,"PFI-1",4.229733
1247871,"Osimertinib",1.556791
1247871,"BMS-345541",2.17268
1247871,"AZD7762",-0.506489
1247871,"Vinorelbine",-4.648019
1247871,"Leflunomide",5.013367
1247871,"SB590885",3.367637
1247871,"MK-8776",1.596381
1247871,"OTX015",1.2236
1247871,"Foretinib",-0.644541
1247871,"PD173074",4.03385
1247871,"Irinotecan",-0.557914
1247871,"AMG-319",3.588948
1247871,"5-Fluorouracil",2.163407
1247871,"Savolitinib",0.572845
1247871,"GDC0810",3.35525
1247871,"MK-2206",2.88005
1247871,"Talazoparib",-3.689575
1247871,"AZ960",2.21264
1247871,"GW441756",2.315549
1247871,"Sorafenib",1.357123
1247871,"Nilotinib",-0.452123
1247871,"Wnt-C59",4.374063
1247871,"GSK2578215A",4.403242
1247871,"Selumetinib",3.146366
1247871,"EPZ5676",4.602932
1247871,"Tamoxifen",3.385981
1247871,"Pictilisib",3.048702
1247871,"Ulixertinib",2.771602
1247871,"EPZ004777",4.63804
1247871,"Taselisib",3.582009
1247871,"Luminespib",-3.013569
1247871,"Docetaxel",-4.520867
1247871,"Palbociclib",2.644696
1247871,"Fulvestrant",2.288029
1247871,"EHT-1864",3.703047
1247871,"Motesanib",4.403311
1247871,"Sapitinib",4.03741
1247871,"GSK591",4.403311
1247871,"JNK Inhibitor VIII",4.39021
1247871,"Sabutoclax",0.067542
1247871,"Bosutinib",-0.86207
1247871,"Bortezomib",-5.854776
1247871,"Epirubicin",-3.204824
1247871,"PD0325901",0.188587
1247871,"SCH772984",1.760153
1247871,"Alpelisib",3.913987
1247871,"VX-11e",2.242324
1247871,"Mirin",4.10101
1247871,"PLX-4720",4.534674
1247871,"Lenalidomide",3.699787
1247871,"Ribociclib",2.29882
1247871,"MG-132",-1.866747
1247871,"I-BRD9",3.374205
1247871,"Serdemetan",1.466091
1247871,"AZD6738",0.750058
1247871,"Gemcitabine",-3.242925
1247871,"AZD3759",2.139909
1247871,"Dactolisib",-2.116661
1247871,"Lapatinib",2.775275
1247871,"Dasatinib",-4.013793
1247871,"GSK2606414",2.96938
1247871,"I-BET-762",2.057007
1247871,"Navitoclax",-3.764462
1247871,"YK-4-279",1.208279
1247871,"JQ1",-0.564847
1247871,"PRIMA-1MET",3.350388
1247871,"Gefitinib",2.789678
1247871,"Erlotinib",2.019405
1247871,"Venetoclax",-6.356198
1247871,"NU7441",1.655426
1247871,"AZD4547",0.277767
1247871,"LGK974",4.193122
1247871,"KU-55933",4.202532
1247871,"Olaparib",0.369442
1247871,"Afatinib",1.796674
1247871,"MK-1775",-0.056503
1247871,"AZD5363",2.478614
1247871,"LY2109761",3.769774
1247871,"AGI-5198",4.12465
1247871,"BMS-754807",1.186211
1247871,"Avagacestat",4.052625
1247871,"Pyridostatin",2.484621
1247871,"SGC0946",1.407233
1247871,"RO-3306",3.390334
1247871,"Rapamycin",-2.531292
1247871,"Doramapimod",4.403311
1247871,"LJI308",4.387658
1247871,"ABT737",-5.174936
1247871,"Picolinici-acid",4.195589
1247871,"AZD8186",3.160331
1247871,"KRAS (G12C) Inhibitor-12",2.189496
1247871,"VE821",2.146364
1247871,"Linsitinib",4.418826
1247871,"GSK1904529A",3.825125
1247871,"Paclitaxel",-4.173867
1247871,"Crizotinib",0.447045
1247871,"PFI3",4.331445
1247871,"LCL161",4.402355
1247871,"GSK343",2.085588
1247871,"Afuresertib",2.877623
1247871,"PRT062607",3.19448
1247871,"CZC24832",3.657471
1247871,"Entinostat",1.450813
1247871,"Buparlisib",1.024299
1247873,"Wee1 Inhibitor",3.119468
1247873,"Axitinib",5.708545
1247873,"BIBR-1532",6.126681
1247873,"Camptothecin",-0.565347
1247873,"Veliparib",6.68711
1247873,"OTX015",6.218083
1247873,"Ipatasertib",3.377869
1247873,"ML323",5.261134
1247873,"WZ4003",4.891858
1247873,"Refametinib",3.591423
1247873,"Ibrutinib",-0.739757
1247873,"Lestaurtinib",2.541333
1247873,"XAV939",4.569904
1247873,"Pevonedistat",3.968773
1247873,"RVX-208",7.217551
1247873,"Uprosertib",3.911308
1247873,"Trametinib",1.325322
1247873,"WIKI4",3.380798
1247873,"Vorinostat",3.937988
1247873,"Selumetinib",5.096139
1247873,"Cediranib",1.947093
1247873,"IWP-2",4.641587
1247873,"Vinorelbine",-0.67818
1247873,"Dactinomycin",-4.23578
1247873,"AGI-6780",5.542128
1247873,"MIRA-1",6.652092
1247873,"PLX-4720",5.093006
1247873,"Tamoxifen",6.742527
1247873,"NVP-ADW742",5.508482
1247873,"VE-822",6.281867
1247873,"Oxaliplatin",6.177476
1247873,"AZD7762",2.758178
1247873,"Nutlin-3a (-)",5.875183
1247873,"Erlotinib",0.325377
1247873,"Epirubicin",0.358526
1247873,"Temozolomide",6.028307
1247873,"Sepantronium bromide",-4.397684
1247873,"Vismodegib",6.60338
1247873,"LGK974",5.389974
1247873,"Tanespimycin",0.914352
1247873,"Nilotinib",5.3911
1247873,"Osimertinib",-2.523354
1247873,"AZ960",2.743588
1247873,"Telomerase Inhibitor IX",3.107265
1247873,"Staurosporine",-2.37761
1247873,"Leflunomide",5.994872
1247873,"Rucaparib",5.022706
1247873,"Docetaxel",-2.93475
1247873,"MK-1775",2.615872
1247873,"Avagacestat",4.44996
1247873,"AT13148",5.369314
1247873,"Entospletinib",3.382846
1247873,"P22077",6.205125
1247873,"GSK591",4.38311
1247873,"PD173074",6.042547
1247873,"PD0325901",3.434521
1247873,"Sapitinib",-1.966226
1247873,"Sorafenib",3.709354
1247873,"Wnt-C59",4.919085
1247873,"Bosutinib",1.169217
1247873,"ZM447439",2.838293
1247873,"Palbociclib",5.218242
1247873,"Cyclophosphamide",6.711047
1247873,"Ribociclib",5.143246
1247873,"Pictilisib",1.347436
1247873,"SB590885",6.020231
1247873,"Luminespib",-0.196251
1247873,"I-BET-762",5.708504
1247873,"Rapamycin",-2.159297
1247873,"Lenalidomide",6.536321
1247873,"5-Fluorouracil",5.707278
1247873,"Irinotecan",3.620079
1247873,"JNK Inhibitor VIII",5.454135
1247873,"Savolitinib",4.601333
1247873,"GDC0810",6.160317
1247873,"PFI-1",6.882532
1247873,"Talazoparib",3.055829
1247873,"PCI-34051",6.277496
1247873,"LJI308",5.950755
1247873,"PRIMA-1MET",6.281272
1247873,"PFI3",7.182201
1247873,"SCH772984",3.476922
1247873,"OF-1",4.392245
1247873,"SN-38",-0.189883
1247873,"Niraparib",5.966387
1247873,"GSK2578215A",6.476865
1247873,"VX-11e",3.432723
1247873,"Afatinib",-3.247328
1247873,"LY2109761",6.478766
1247873,"Lapatinib",0.462181
1247873,"Motesanib",6.874571
1247873,"Pyridostatin",5.182765
1247873,"EPZ004777",6.82598
1247873,"AZD6738",4.164052
1247873,"Taselisib",1.515861
1247873,"RO-3306",4.801702
1247873,"EPZ5676",6.723382
1247873,"MN-64",3.994481
1247873,"AZ6102",3.7623
1247873,"Gefitinib",-0.437893
1247873,"MK-2206",2.563652
1247873,"YK-4-279",4.063443
1247873,"NU7441",3.049249
1247873,"KRAS (G12C) Inhibitor-12",4.606868
1247873,"GW441756",4.914155
1247873,"Doramapimod",4.525779
1247873,"I-BRD9",5.044911
1247873,"Ruxolitinib",4.544744
1247873,"SB216763",6.744244
1247873,"BMS-536924",1.884298
1247873,"Venetoclax",3.521061
1247873,"Navitoclax",2.82175
1247873,"BMS-345541",4.726976
1247873,"AMG-319",6.52397
1247873,"MK-8776",5.060542
1247873,"Crizotinib",4.805109
1247873,"AZD4547",6.105303
1247873,"Ulixertinib",5.070646
1247873,"Olaparib",6.205347
1247873,"Dasatinib",-0.818237
1247873,"Bortezomib",-3.41552
1247873,"AZD3759",-1.703293
1247873,"BMS-754807",2.939417
1247873,"ABT737",2.648702
1247873,"Sabutoclax",0.198428
1247873,"Dactolisib",-0.296665
1247873,"Mirin",6.985064
1247873,"AZD8186",2.856999
1247873,"JQ1",5.427594
1247873,"MG-132",-1.041378
1247873,"KU-55933",6.914831
1247873,"Linsitinib",4.573465
1247873,"Alpelisib",4.041625
1247873,"GSK2606414",4.221968
1247873,"GSK343",4.788257
1247873,"CZC24832",7.189345
1247873,"EHT-1864",4.086832
1247873,"Paclitaxel",-1.945719
1247873,"Gemcitabine",2.133611
1247873,"SGC0946",3.835449
1247873,"Dinaciclib",-1.72892
1247873,"Foretinib",1.574044
1247873,"GSK1904529A",4.87589
1247873,"AZD5363",2.996568
1247873,"AGI-5198",6.083294
1247873,"Buparlisib",3.138831
1247873,"Entinostat",3.06179
1247873,"Afuresertib",2.377549
1247873,"Fulvestrant",4.597704
1247873,"LCL161",5.716885
1247873,"PRT062607",4.351078
1247873,"Serdemetan",4.849483
1247873,"OSI-027",3.032548
1247873,"Picolinici-acid",7.444495
1247873,"VE821",4.891115
1290722,"WZ4003",5.635186
1290722,"RO-3306",3.414536
1290722,"LY2109761",5.173189
1290722,"Selumetinib",2.826189
1290722,"Leflunomide",5.602221
1290722,"Pevonedistat",-0.492936
1290722,"Luminespib",-3.661206
1290722,"Foretinib",1.115571
1290722,"NU7441",2.590939
1290722,"AZD3759",2.754395
1290722,"AGI-6780",5.195316
1290722,"SN-38",-2.525018
1290722,"Trametinib",-0.368267
1290722,"OTX015",2.076217
1290722,"OSI-027",5.504308
1290722,"Rucaparib",3.751619
1290722,"Lenalidomide",4.725637
1290722,"Alpelisib",3.982672
1290722,"GDC0810",4.919032
1290722,"Docetaxel",-3.798743
1290722,"I-BET-762",2.937705
1290722,"SCH772984",1.614693
1290722,"Motesanib",5.645877
1290722,"GSK591",5.215928
1290722,"Vorinostat",1.745691
1290722,"Oxaliplatin",4.733584
1290722,"Sapitinib",5.354735
1290722,"SB216763",5.644082
1290722,"Vismodegib",5.46612
1290722,"Cediranib",3.39898
1290722,"Refametinib",1.297682
1290722,"5-Fluorouracil",6.031914
1290722,"Avagacestat",5.345783
1290722,"Nutlin-3a (-)",5.827837
1290722,"GSK2578215A",5.615066
1290722,"AGI-5198",4.727875
1290722,"WIKI4",4.002929
1290722,"Veliparib",5.368707
1290722,"Buparlisib",0.718881
1290722,"BIBR-1532",4.469057
1290722,"RVX-208",5.17108
1290722,"Savolitinib",2.837105
1290722,"Pyridostatin",3.49907
1290722,"Crizotinib",4.111219
1290722,"Staurosporine",-4.350473
1290722,"VE-822",4.874303
1290722,"Niraparib",5.030001
1290722,"VX-11e",2.285814
1290722,"ZM447439",3.177843
1290722,"Erlotinib",2.819614
1290722,"XAV939",5.588165
1290722,"LCL161",5.660237
1290722,"ABT737",1.288733
1290722,"Fulvestrant",2.954487
1290722,"Nilotinib",4.035105
1290722,"IWP-2",3.256935
1290722,"OF-1",3.134033
1290722,"KRAS (G12C) Inhibitor-12",2.995114
1290722,"Lapatinib",3.88192
1290722,"Paclitaxel",-1.462114
1290722,"CZC24832",5.433387
1290722,"Dactolisib",-1.438724
1290722,"GSK343",2.264993
1290722,"Ipatasertib",3.654587
1290722,"Tamoxifen",4.178891
1290722,"MK-2206",3.485391
1290722,"Venetoclax",2.743599
1290722,"Cyclophosphamide",4.91843
1290722,"MIRA-1",5.25064
1290722,"Lestaurtinib",0.921043
1290722,"BMS-754807",2.91975
1290722,"Dactinomycin",-5.764318
1290722,"AZ960",2.074674
1290722,"Vinorelbine",-1.726874
1290722,"Wee1 Inhibitor",2.493899
1290722,"Temozolomide",6.720172
1290722,"Camptothecin",-2.947999
1290722,"NVP-ADW742",4.055389
1290722,"PRT062607",3.764059
1290722,"VE821",5.613954
1290722,"Telomerase Inhibitor IX",-0.581231
1290722,"Ibrutinib",5.497341
1290722,"P22077",4.376202
1290722,"Tanespimycin",-0.63182
1290722,"Irinotecan",2.740175
1290722,"Bosutinib",4.025068
1290722,"Navitoclax",2.713679
1290722,"PFI-1",2.796293
1290722,"PRIMA-1MET",6.819429
1290722,"Wnt-C59",3.696772
1290722,"GSK1904529A",4.915418
1290722,"Epirubicin",-1.129641
1290722,"SGC0946",2.088231
1290722,"ML323",5.877938
1290722,"Pictilisib",1.074907
1290722,"AMG-319",5.039189
1290722,"AT13148",2.516395
1290722,"Axitinib",5.119189
1290722,"Entinostat",2.179305
1290722,"Afuresertib",2.386026
1290722,"Ribociclib",4.037254
1290722,"Picolinici-acid",5.621118
1290722,"PD173074",4.708225
1290722,"Osimertinib",2.073001
1290722,"PFI3",5.510242
1290722,"Sabutoclax",-1.138681
1290722,"BMS-536924",1.707764
1290722,"Taselisib",1.751237
1290722,"AZD7762",1.023838
1290722,"Serdemetan",4.446602
1290722,"GW441756",3.214072
1290722,"AZD5363",2.951631
1290722,"Ruxolitinib",5.622088
1290722,"Sorafenib",2.44288
1290722,"Doramapimod",5.647404
1290722,"Dasatinib",0.367703
1290722,"JNK Inhibitor VIII",5.647404
1290722,"Uprosertib",3.92111
1290722,"PCI-34051",5.405737
1290722,"Olaparib",4.831467
1290722,"LGK974",5.213543
1290722,"AZD4547",1.639744
1290722,"I-BRD9",4.970334
1290722,"Sepantronium bromide",-4.908628
1290722,"Gemcitabine",1.036815
1290722,"AZD6738",2.891507
1290722,"AZD8186",2.948205
1290722,"AZ6102",2.352072
1290722,"Entospletinib",3.335909
1290722,"Rapamycin",-1.91447
1290722,"PD0325901",0.817996
1290722,"Gefitinib",3.975655
1290722,"EPZ004777",5.41861
1290722,"MG-132",-1.580082
1290722,"Dinaciclib",-3.327213
1290722,"Linsitinib",4.671293
1290722,"KU-55933",4.275145
1290722,"MN-64",4.676231
1290722,"PLX-4720",5.782283
1290722,"Mirin",4.367969
1290722,"JQ1",1.410619
1290722,"GSK2606414",5.359578
1290722,"BMS-345541",3.955254
1290722,"Bortezomib",-5.453346
1290722,"Ulixertinib",2.667783
1290722,"MK-8776",4.079361
1290722,"MK-1775",2.129129
1290722,"Afatinib",2.838662
1290722,"Talazoparib",3.420472
1290722,"EPZ5676",5.540552
1290722,"EHT-1864",4.384877
1290722,"SB590885",4.851759
1290722,"Palbociclib",4.385561
1290722,"LJI308",5.34416
1290722,"YK-4-279",2.703464
1290725,"BIBR-1532",3.854049
1290725,"Afuresertib",1.827403
1290725,"Nutlin-3a (-)",3.271743
1290725,"Foretinib",-0.617114
1290725,"AZD3759",2.141716
1290725,"Dactolisib",-0.947875
1290725,"GSK2578215A",4.8253
1290725,"AGI-5198",3.650794
1290725,"RO-3306",3.132159
1290725,"Lapatinib",2.802553
1290725,"LY2109761",2.983955
1290725,"OF-1",2.637607
1290725,"Selumetinib",4.900343
1290725,"Axitinib",0.657583
1290725,"SB216763",4.980684
1290725,"Bortezomib",-5.240749
1290725,"Lenalidomide",4.84346
1290725,"Irinotecan",3.720452
1290725,"AMG-319",4.507991
1290725,"OSI-027",4.002177
1290725,"AGI-6780",4.290806
1290725,"BMS-536924",1.095457
1290725,"I-BET-762",1.50827
1290725,"Motesanib",4.769987
1290725,"CZC24832",5.041523
1290725,"Docetaxel",-2.287327
1290725,"Trametinib",-0.082254
1290725,"Oxaliplatin",3.817033
1290725,"Sapitinib",4.302313
1290725,"SN-38",0.4869
1290725,"NU7441",1.544622
1290725,"BMS-754807",0.956778
1290725,"Ribociclib",3.341155
1290725,"Luminespib",-3.171499
1290725,"5-Fluorouracil",2.036365
1290725,"Dactinomycin",-4.90794
1290725,"ZM447439",1.860976
1290725,"Tamoxifen",4.588894
1290725,"Staurosporine",-4.1153
1290725,"Buparlisib",1.521566
1290725,"PLX-4720",4.538391
1290725,"GSK343",1.543687
1290725,"AZD7762",1.502496
1290725,"Ibrutinib",2.933645
1290725,"WIKI4",4.060882
1290725,"RVX-208",2.948481
1290725,"Alpelisib",2.913008
1290725,"Entinostat",2.655537
1290725,"GSK591",3.534071
1290725,"Wee1 Inhibitor",2.164055
1290725,"Camptothecin",-1.178151
1290725,"OTX015",-0.89875
1290725,"Nilotinib",4.362748
1290725,"GDC0810",5.042293
1290725,"Bosutinib",3.420781
1290725,"Tanespimycin",-0.404106
1290725,"Pevonedistat",2.668432
1290725,"MK-2206",1.641162
1290725,"EPZ5676",4.317116
1290725,"Savolitinib",2.739708
1290725,"Crizotinib",2.025901
1290725,"Vismodegib",4.427718
1290725,"Sepantronium bromide",2.929178
1290725,"PD173074",1.879545
1290725,"Lestaurtinib",-0.062624
1290725,"P22077",3.786426
1290725,"Vorinostat",1.743189
1290725,"ABT737",1.220961
1290725,"VE-822",4.167772
1290725,"PRT062607",3.900694
1290725,"VX-11e",1.801335
1290725,"Paclitaxel",-0.666472
1290725,"Leflunomide",4.66002
1290725,"JNK Inhibitor VIII",2.180933
1290725,"Temozolomide",5.952113
1290725,"SGC0946",2.013913
1290725,"Afatinib",3.83361
1290725,"Rapamycin",-0.26061
1290725,"Cediranib",0.560677
1290725,"Avagacestat",3.752285
1290725,"Ipatasertib",3.739225
1290725,"Niraparib",4.488128
1290725,"Dasatinib",1.115066
1290725,"Pyridostatin",4.958994
1290725,"ML323",4.073259
1290725,"Navitoclax",1.107699
1290725,"Uprosertib",3.169937
1290725,"PFI-1",3.159302
1290725,"Sabutoclax",-0.362736
1290725,"Osimertinib",1.546767
1290725,"AZD5363",3.57686
1290725,"Wnt-C59",3.739893
1290725,"Erlotinib",4.306564
1290725,"Rucaparib",4.279094
1290725,"Epirubicin",-0.010705
1290725,"Doramapimod",3.503206
1290725,"I-BRD9",4.05795
1290725,"WZ4003",4.666715
1290725,"Picolinici-acid",4.958846
1290725,"GSK2606414",4.145017
1290725,"Refametinib",1.816287
1290725,"Mirin",5.24309
1290725,"AZ960",2.013833
1290725,"IWP-2",2.669546
1290725,"Sorafenib",2.15455
1290725,"KRAS (G12C) Inhibitor-12",2.77547
1290725,"NVP-ADW742",1.782869
1290725,"Gemcitabine",-5.157948
1290725,"Venetoclax",1.841315
1290725,"Linsitinib",2.818021
1290725,"Ruxolitinib",4.275168
1290725,"VE821",2.378129
1290725,"PD0325901",1.348462
1290725,"AZ6102",1.631788
1290725,"LGK974",4.375193
1290725,"SCH772984",2.010667
1290725,"GW441756",2.411128
1290725,"EPZ004777",4.588894
1290725,"AT13148",2.663988
1290725,"AZD6738",2.16006
1290725,"Pictilisib",1.943309
1290725,"PRIMA-1MET",2.941256
1290725,"Gefitinib",3.11119
1290725,"Dinaciclib",-1.763004
1290725,"PCI-34051",4.815516
1290725,"Veliparib",5.024438
1290725,"Entospletinib",4.251884
1290725,"SB590885",4.349146
1290725,"GSK1904529A",4.070989
1290725,"Taselisib",2.430862
1290725,"JQ1",-0.624913
1290725,"MN-64",3.161954
1290725,"AZD8186",3.42371
1290725,"Serdemetan",3.042831
1290725,"MIRA-1",4.746524
1290725,"PFI3",5.042293
1290725,"Talazoparib",2.66545
1290725,"BMS-345541",2.465827
1290725,"Telomerase Inhibitor IX",1.017601
1290725,"MK-1775",2.188474
1290725,"Ulixertinib",3.126079
1290725,"MK-8776",4.091101
1290725,"Vinorelbine",-1.18569
1290725,"KU-55933",5.0414
1290725,"Cyclophosphamide",5.033075
1290725,"Palbociclib",3.940975
1290725,"YK-4-279",2.105152
1290725,"EHT-1864",2.788635
1290725,"LCL161",3.14815
1290725,"XAV939",3.829385
1290725,"Olaparib",4.455783
1290725,"AZD4547",2.127906
1290725,"MG-132",-0.945825
1290725,"Fulvestrant",2.739708
1290725,"LJI308",4.278487
1290730,"Lapatinib",2.1177
1290730,"LY2109761",4.609786
1290730,"Nutlin-3a (-)",5.68053
1290730,"Luminespib",-0.907079
1290730,"Docetaxel",-5.887629
1290730,"WIKI4",4.100329
1290730,"AZD3759",1.203069
1290730,"OF-1",4.179215
1290730,"Wee1 Inhibitor",1.581997
1290730,"I-BET-762",2.969569
1290730,"5-Fluorouracil",5.652855
1290730,"Dactolisib",-2.630506
1290730,"Alpelisib",0.652634
1290730,"Entinostat",1.774632
1290730,"Sapitinib",1.05613
1290730,"Trametinib",-0.324711
1290730,"NU7441",2.976666
1290730,"BMS-536924",2.12775
1290730,"Axitinib",3.164611
1290730,"Afuresertib",1.838367
1290730,"GSK2578215A",5.377706
1290730,"Niraparib",4.119595
1290730,"AGI-6780",5.283431
1290730,"Oxaliplatin",5.446588
1290730,"Selumetinib",2.468725
1290730,"OSI-027",3.29011
